image_filename,flight_id,field,frac_weed,sf_illuminorm,mean_brightness,contrast_rms
20230713_I3B_09780.jpg,20230713_I3B,I3B,0.2797909000642485,0.2959147910665469,88.21526575088501,55.05206680297852
20230713_I3B_09781.jpg,20230713_I3B,I3B,0.2240527471500654,0.3801865577697754,80.71519327163696,55.9699592590332
20230713_I3B_09782.jpg,20230713_I3B,I3B,0.210285941223193,0.3676591410529247,79.36860275268555,54.70064163208008
20230713_I3B_09783.jpg,20230713_I3B,I3B,0.231340232677662,0.3177618980407715,84.76485347747803,54.98056411743164
20230713_I3B_09784.jpg,20230713_I3B,I3B,0.3283081685698432,0.2988572120666504,93.03088855743408,59.22929763793945
20230713_I3B_09785.jpg,20230713_I3B,I3B,0.2769676405832987,0.3027777671813965,93.830313205719,58.5709114074707
20230713_I3B_09786.jpg,20230713_I3B,I3B,0.2079274417735417,0.3158583391070448,93.99662351608276,59.26912689208984
20230713_I3B_09787.jpg,20230713_I3B,I3B,0.1159043659043659,0.3052304109339512,99.8215823173523,61.59349060058594
20230713_I3B_09788.jpg,20230713_I3B,I3B,0.0801347941877306,0.2167873483333055,111.70124101638794,60.12665939331055
20230713_I3B_09789.jpg,20230713_I3B,I3B,0.2033665667910731,0.3630671471303074,85.93201208114624,58.33726119995117
20230713_I3B_09790.jpg,20230713_I3B,I3B,0.2134292706003282,0.3272690773010254,92.79176950454712,59.04767608642578
20230713_I3B_09791.jpg,20230713_I3B,I3B,0.1764486024971676,0.300870418548584,90.12816190719604,56.63081359863281
